File_Name,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area
Scaevola.taccada_14.jpg,0.18045339612159672,0.006331600410185391,0.0002581434414303006,2.253174426558146e-05,1.5913263260443625e-09,1.4016827695883407e-06,-6.485050021922495e-10,1427.6652042865753,175.80277787595207,24274.0
Scaevola.taccada_15.jpg,0.24666245820769023,0.03023394905363206,0.0035473841783715196,0.0017210027670529174,4.251927260411337e-06,0.0002989280513561494,5.817018653359453e-08,1352.9961574077606,119.77041926435221,11266.5
Scaevola.taccada_16.jpg,0.23040079233483615,0.017588944365585286,0.004422676085527663,0.000997968584635963,1.91563260175607e-06,0.0001261621848237143,8.521324190396374e-07,1434.8784071207047,137.9186795853664,14939.5
Scaevola.taccada_17.jpg,0.2299064913878063,0.023456452173417748,0.002180772032581313,0.000925165717564338,1.314009694848985e-06,0.00014169139297038594,-1.6887179260169953e-08,1417.4225630760193,127.33947629064077,12735.5
Scaevola.taccada_18.jpg,0.26759089898067895,0.04184324602076399,0.0033819870561348914,0.0016820411256255165,4.009718723336923e-06,0.0003417022489539555,-1.2967052289491922e-07,1292.5697515010834,121.19180982348794,11535.5
Scaevola.taccada_19.jpg,0.27216784888850387,0.045223965620727655,0.002519590451950656,0.0013938972018370927,2.608037406518128e-06,0.0002891700815432742,-1.479071194660516e-07,1152.604241490364,119.00789921623516,11123.5
Scaevola.taccada_2.jpg,0.26293905171626875,0.042886905314711135,0.0002456772724105722,0.00011048679201827005,1.8176172725815146e-08,2.232629273673027e-05,-9.918100882587673e-10,1190.6458714008331,131.70171721707777,13623.0
Scaevola.taccada_20.jpg,0.3404120758485304,0.08499959203198829,0.00867474917491802,0.005796478352916195,4.1101322934901746e-05,0.0016897791205093369,3.843691428257853e-07,1138.0184547901154,105.16348551455312,8686.0
Scaevola.taccada_21.jpg,0.43996028593884867,0.15856621949667452,0.031287559021333025,0.023262825569925198,0.0006275509116497705,0.009241887237283896,7.4465073579320675e-06,1142.6214863061905,97.16517495590296,7415.0
Scaevola.taccada_22.jpg,0.22930754382753,0.023916113881610437,0.0019506239203287406,0.0005889205886100341,6.284477746878917e-07,8.787144907679151e-05,5.895595334186507e-08,1269.3149181604385,140.20763870395416,15439.5
Scaevola.taccada_23.jpg,0.22327709983216015,0.01924944061892968,0.0027733829330228465,0.0010087548618388706,1.6870953337194954e-06,0.0001390432372130861,2.394998358245202e-08,1179.0478934049606,136.743540812649,14686.0
Scaevola.taccada_24.jpg,0.25208796901275016,0.026819427209933105,0.009108028808012314,0.00416041383560642,2.5592284873473614e-05,0.0006776225068898194,-9.640842812814587e-07,1337.2976726293564,123.92665326149792,12062.0
Scaevola.taccada_25.jpg,0.24008260268477455,0.030579561229803133,0.0008710157783886827,0.0003549415701195104,1.9652741448761986e-07,5.925302488707067e-05,1.805555458842795e-08,1181.7169398069382,126.86866321030406,12641.5
